row_id,spell_id,spell_name,type,class,current_category,proposed_category,specs,applications,players,context,confidence,proposal_key,decision,decision_notes
R0562,1259061,Favored by Kulzi,addition,ALL,,consumables,SHAMAN Restoration 104/2; DRUID Restoration 33/1; DRUID Balance 29/1; WARRIOR Protection 28/1; MONK Brewmaster 13/1,207,6,"Applied by 4 classes (DRUID, MONK, SHAMAN, WARRIOR) with 207 applications / 6 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|favored by kulzi|1259061,Rejected,I want to delete the consumables category altogether
R0563,1291894,Soulcoiler Ritual Vessel,addition,ALL,,consumables,PRIEST Holy 64/6; PALADIN Holy 32/3; SHAMAN Restoration 31/4; DRUID Restoration 29/3; MONK Mistweaver 22/4; EVOKER Preservation 21/2; PRIEST Discipline 7/1,206,23,"Applied by 6 classes (DRUID, EVOKER, MONK, PALADIN, PRIEST, SHAMAN) with 206 applications / 23 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|soulcoiler ritual vessel|1291894,Rejected,I want to delete the consumables category altogether
R0564,43308,Find Fish,addition,ALL,,consumables,WARLOCK Demonology 17/7; PALADIN Retribution 16/14; HUNTER Beast Mastery 14/9; MAGE Arcane 14/7; PALADIN Holy 12/8; DRUID Restoration 11/5; DEATHKNIGHT Unholy 9/5; DEMONHUNTER Devourer 8/5; SHAMAN Elemental 8/6; DRUID Balance 7/6; WARLOCK Destruction 7/3; EVOKER Preservation 6/3; SHAMAN Restoration 6/4; DEMONHUNTER Vengeance 5/2; DRUID Guardian 5/3; WARRIOR Fury 5/5; DEATHKNIGHT Blood 4/4; DRUID Feral 4/2; EVOKER Devastation 4/3; HUNTER Survival 4/3; ROGUE Outlaw 4/2; EVOKER Augmentation 3/1; MAGE Frost 3/3; PALADIN Protection 3/2; PRIEST Holy 3/3; PRIEST Shadow 3/3; ROGUE Assassination 3/3; SHAMAN Enhancement 3/3; WARLOCK Affliction 3/2; WARRIOR Arms 3/2; DEATHKNIGHT Frost 2/2; DEMONHUNTER Havoc 2/2; MONK Windwalker 2/2; MONK Brewmaster 1/1; PRIEST Discipline 1/1,205,133,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 205 applications / 133 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|find fish|43308,Rejected,I want to delete the consumables category altogether
R0565,1266197,Lynx,addition,ALL,,consumables,HUNTER Beast Mastery 62/4; WARRIOR Fury 16/2; WARRIOR Arms 13/3; DEATHKNIGHT Unholy 12/3; MONK Windwalker 11/2; DRUID Guardian 10/1; PALADIN Retribution 9/3; DEATHKNIGHT Blood 8/2; DEATHKNIGHT Frost 7/1; DEMONHUNTER Devourer 7/1; WARLOCK Destruction 6/1; WARRIOR Protection 6/1; DEMONHUNTER Havoc 5/1; DRUID Feral 5/1; MAGE Arcane 5/1; PALADIN Protection 5/1; ROGUE Assassination 4/1; SHAMAN Enhancement 4/1; HUNTER Survival 3/1; DRUID Balance 2/1; HUNTER Marksmanship 2/1; DRUID Restoration 1/1,203,34,"Applied by 11 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, HUNTER, MAGE, MONK, PALADIN, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 203 applications / 34 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|lynx|1266197,Rejected,I want to delete the consumables category altogether
R0566,449108,Artisanal Flourish,addition,ALL,,consumables,HUNTER Survival 75/3; PALADIN Retribution 51/2; DRUID Guardian 29/1; DEMONHUNTER Devourer 22/1; PRIEST Shadow 19/1,196,8,"Applied by 5 classes (DEMONHUNTER, DRUID, HUNTER, PALADIN, PRIEST) with 196 applications / 8 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|artisanal flourish|449108,Rejected,I want to delete the consumables category altogether
R0567,1250609,Diverting Power...,addition,ALL,,consumables,SHAMAN Restoration 15/6; DEMONHUNTER Devourer 12/12; DEATHKNIGHT Blood 11/2; PALADIN Retribution 11/10; WARLOCK Demonology 11/10; HUNTER Beast Mastery 9/8; DRUID Guardian 8/5; DRUID Restoration 8/5; PALADIN Protection 8/7; WARLOCK Destruction 7/3; WARRIOR Arms 7/6; HUNTER Survival 6/5; MAGE Frost 6/5; DEATHKNIGHT Unholy 5/4; MAGE Arcane 5/4; WARRIOR Protection 5/5; DRUID Balance 4/2; MONK Mistweaver 4/3; SHAMAN Elemental 4/4; WARRIOR Fury 4/4; DEMONHUNTER Vengeance 3/3; EVOKER Augmentation 3/3; MONK Brewmaster 3/3; MONK Windwalker 3/2; PRIEST Shadow 3/3; ROGUE Outlaw 3/1; ROGUE Subtlety 3/3; DEMONHUNTER Havoc 2/2; DRUID Feral 2/1; EVOKER Preservation 2/2; HUNTER Marksmanship 2/2; PALADIN Holy 2/2; PRIEST Discipline 2/2; PRIEST Holy 2/2; ROGUE Assassination 2/2; SHAMAN Enhancement 2/2; DEATHKNIGHT Frost 1/1; EVOKER Devastation 1/1,191,146,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 191 applications / 146 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|diverting power...|1250609,Rejected,I want to delete the consumables category altogether
R0568,1241764,Nature's Tenacity,addition,ALL,,consumables,DRUID Restoration 47/1; WARRIOR Protection 41/2; PALADIN Protection 39/1; PRIEST Discipline 33/1; DEMONHUNTER Havoc 31/1,191,6,"Applied by 5 classes (DEMONHUNTER, DRUID, PALADIN, PRIEST, WARRIOR) with 191 applications / 6 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|nature's tenacity|1241764,Rejected,I want to delete the consumables category altogether
R0569,1237842,Drain Shield,addition,ALL,,consumables,DEATHKNIGHT Blood 18/7; DEMONHUNTER Devourer 17/14; PALADIN Retribution 12/12; HUNTER Beast Mastery 11/11; SHAMAN Restoration 11/3; MAGE Frost 10/9; PALADIN Protection 9/6; WARLOCK Demonology 9/8; DRUID Restoration 8/5; DRUID Balance 7/6; MONK Mistweaver 7/7; EVOKER Augmentation 6/6; DEATHKNIGHT Unholy 5/5; DEMONHUNTER Havoc 5/5; MAGE Arcane 5/5; PRIEST Shadow 5/5; WARLOCK Destruction 5/3; DRUID Guardian 4/4; PALADIN Holy 4/4; SHAMAN Elemental 4/4; WARRIOR Fury 4/4; DEMONHUNTER Vengeance 3/3; HUNTER Survival 3/3; MONK Windwalker 3/3; WARRIOR Protection 3/3; DRUID Feral 2/2; PRIEST Discipline 2/2; PRIEST Holy 2/2; WARRIOR Arms 2/2; DEATHKNIGHT Frost 1/1; MONK Brewmaster 1/1; ROGUE Subtlety 1/1; WARLOCK Affliction 1/1,190,157,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 190 applications / 157 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|drain shield|1237842,Rejected,I want to delete the consumables category altogether
R0570,1245025,Farstrider's Guile,addition,ALL,,consumables,MAGE Arcane 79/4; DEATHKNIGHT Unholy 26/1; MONK Mistweaver 24/1; WARRIOR Fury 21/1; WARLOCK Destruction 20/1; MAGE Frost 13/1; SHAMAN Enhancement 5/1; WARRIOR Arms 2/1,190,11,"Applied by 6 classes (DEATHKNIGHT, MAGE, MONK, SHAMAN, WARLOCK, WARRIOR) with 190 applications / 11 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|farstrider's guile|1245025,Rejected,I want to delete the consumables category altogether
R0571,1235110,Flask of the Blood Knights,addition,ALL,,consumables,PALADIN Protection 33/1; MONK Mistweaver 25/7; MAGE Arcane 19/12; DRUID Guardian 18/8; DEATHKNIGHT Blood 11/6; WARRIOR Arms 11/8; MONK Windwalker 9/7; WARLOCK Demonology 7/4; DEMONHUNTER Devourer 6/5; DRUID Restoration 6/4; EVOKER Preservation 5/4; ROGUE Assassination 4/3; WARLOCK Destruction 4/1; PALADIN Holy 3/3; PRIEST Discipline 3/2; DEATHKNIGHT Unholy 2/2; DRUID Feral 2/1; ROGUE Outlaw 2/2; SHAMAN Elemental 2/2; WARLOCK Affliction 2/1; WARRIOR Fury 2/2; WARRIOR Protection 2/2; DEATHKNIGHT Frost 1/1; DEMONHUNTER Vengeance 1/1; DRUID Balance 1/1; EVOKER Devastation 1/1; HUNTER Beast Mastery 1/1; HUNTER Marksmanship 1/1; MAGE Fire 1/1; MONK Brewmaster 1/1; PALADIN Retribution 1/1; PRIEST Holy 1/1; PRIEST Shadow 1/1,189,98,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 189 applications / 98 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|flask of the blood knights|1235110,Rejected,I want to delete the consumables category altogether
R0572,389820,Under Red Wings,addition,ALL,,consumables,SHAMAN Restoration 62/3; WARRIOR Arms 25/2; DEMONHUNTER Devourer 19/4; WARLOCK Demonology 15/4; DEATHKNIGHT Blood 10/3; PALADIN Retribution 8/2; PRIEST Discipline 6/1; DRUID Balance 4/1; DRUID Guardian 4/1; HUNTER Beast Mastery 4/1; MAGE Arcane 4/2; SHAMAN Enhancement 4/1; DEATHKNIGHT Unholy 3/1; DEMONHUNTER Vengeance 3/2; DRUID Feral 3/1; EVOKER Preservation 3/1; PALADIN Holy 3/1; PALADIN Protection 2/1; PRIEST Holy 2/1; SHAMAN Elemental 2/1; DRUID Restoration 1/1; PRIEST Shadow 1/1; WARRIOR Fury 1/1,189,36,"Applied by 11 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, PALADIN, PRIEST, SHAMAN, WARLOCK, WARRIOR) with 189 applications / 36 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|under red wings|389820,Rejected,I want to delete the consumables category altogether
R0573,335150,Sign of the Destroyer,addition,ALL,,consumables,DEATHKNIGHT Blood 26/5; SHAMAN Restoration 18/3; DRUID Balance 17/3; HUNTER Beast Mastery 16/5; PALADIN Protection 14/3; PALADIN Holy 12/5; MAGE Arcane 11/9; PALADIN Retribution 9/8; MONK Mistweaver 8/4; MAGE Frost 7/3; DRUID Restoration 5/4; EVOKER Preservation 5/2; WARLOCK Demonology 5/5; WARRIOR Arms 5/5; DEMONHUNTER Devourer 4/2; MONK Windwalker 4/2; WARRIOR Protection 3/1; DEMONHUNTER Vengeance 2/2; PRIEST Holy 2/2; ROGUE Assassination 2/2; DEATHKNIGHT Frost 1/1; DEATHKNIGHT Unholy 1/1; DEMONHUNTER Havoc 1/1; DRUID Feral 1/1; HUNTER Marksmanship 1/1; PRIEST Shadow 1/1; ROGUE Subtlety 1/1; SHAMAN Elemental 1/1; WARRIOR Fury 1/1,184,84,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 184 applications / 84 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|sign of the destroyer|335150,Rejected,I want to delete the consumables category altogether
R0574,71564,Deadly Precision,addition,ALL,,consumables,WARLOCK Destruction 46/1; MAGE Frost 34/6; MONK Mistweaver 31/1; WARLOCK Affliction 12/2; DEMONHUNTER Devourer 10/2; SHAMAN Restoration 10/2; EVOKER Augmentation 9/1; SHAMAN Elemental 8/2; PRIEST Shadow 7/1; DRUID Balance 6/1; EVOKER Devastation 5/1; WARLOCK Demonology 4/1,182,21,"Applied by 8 classes (DEMONHUNTER, DRUID, EVOKER, MAGE, MONK, PRIEST, SHAMAN, WARLOCK) with 182 applications / 21 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|deadly precision|71564,Rejected,I want to delete the consumables category altogether
R0575,1265323,Despair,addition,ALL,,consumables,DEATHKNIGHT Blood 45/2; DRUID Guardian 22/2; WARRIOR Protection 22/2; DEATHKNIGHT Frost 20/2; DEMONHUNTER Vengeance 17/2; DEATHKNIGHT Unholy 16/1; PALADIN Protection 14/1; PALADIN Retribution 11/3; MONK Brewmaster 7/1; WARRIOR Arms 6/1,180,16,"Applied by 6 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, MONK, PALADIN, WARRIOR) with 180 applications / 16 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|despair|1265323,Rejected,I want to delete the consumables category altogether
R0576,1257988,Solar Core Igniter,addition,ALL,,consumables,DEATHKNIGHT Blood 90/4; PALADIN Protection 39/2; WARRIOR Protection 19/3; DEATHKNIGHT Unholy 10/1; MONK Brewmaster 6/3; WARRIOR Arms 6/1; DRUID Guardian 4/1; DEMONHUNTER Vengeance 3/1,177,16,"Applied by 6 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, MONK, PALADIN, WARRIOR) with 177 applications / 16 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|solar core igniter|1257988,Rejected,I want to delete the consumables category altogether
R0577,1303479,Sanguine Rancor,addition,ALL,,consumables,DEMONHUNTER Havoc 67/1; ROGUE Subtlety 55/1; HUNTER Beast Mastery 51/1,173,3,"Applied by 3 classes (DEMONHUNTER, HUNTER, ROGUE) with 173 applications / 3 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|sanguine rancor|1303479,Rejected,I want to delete the consumables category altogether
R0578,1265327,Desecrated Aura,addition,ALL,,consumables,DEATHKNIGHT Blood 42/2; DEATHKNIGHT Frost 20/2; DRUID Guardian 20/2; DEMONHUNTER Vengeance 19/2; WARRIOR Protection 19/2; DEATHKNIGHT Unholy 15/1; PALADIN Retribution 12/3; PALADIN Protection 11/1; MONK Brewmaster 7/1; WARRIOR Arms 3/1,168,16,"Applied by 6 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, MONK, PALADIN, WARRIOR) with 168 applications / 16 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|desecrated aura|1265327,Rejected,I want to delete the consumables category altogether
R0579,1259352,Seed of the Devouring Wild,addition,ALL,,consumables,DEATHKNIGHT Unholy 55/3; WARRIOR Arms 37/3; DEATHKNIGHT Blood 30/4; PALADIN Retribution 24/3; PALADIN Protection 12/2; DEATHKNIGHT Frost 10/1,168,16,"Applied by 3 classes (DEATHKNIGHT, PALADIN, WARRIOR) with 168 applications / 16 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|seed of the devouring wild|1259352,Rejected,I want to delete the consumables category altogether
R0580,1236110,Charged Bolts,addition,ALL,,consumables,DEMONHUNTER Devourer 54/2; MAGE Arcane 35/1; DEATHKNIGHT Frost 27/1; EVOKER Augmentation 27/1; PRIEST Holy 22/1,165,6,"Applied by 5 classes (DEATHKNIGHT, DEMONHUNTER, EVOKER, MAGE, PRIEST) with 165 applications / 6 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|charged bolts|1236110,Rejected,I want to delete the consumables category altogether
R0581,1224312,Entertained,addition,ALL,,consumables,MONK Mistweaver 29/3; MAGE Arcane 25/4; DEATHKNIGHT Blood 20/3; DEMONHUNTER Devourer 15/2; WARRIOR Arms 15/3; DRUID Restoration 10/1; PALADIN Holy 10/2; PRIEST Holy 10/1; WARLOCK Destruction 10/1; EVOKER Preservation 5/1; HUNTER Marksmanship 5/1; PALADIN Protection 5/1; ROGUE Assassination 5/1,164,24,"Applied by 12 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, WARLOCK, WARRIOR) with 164 applications / 24 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|entertained|1224312,Rejected,I want to delete the consumables category altogether
R0582,271107,Golden Luster,addition,ALL,,consumables,HUNTER Beast Mastery 79/5; ROGUE Outlaw 23/2; ROGUE Assassination 15/2; DRUID Guardian 14/2; DEMONHUNTER Vengeance 8/1; HUNTER Marksmanship 8/1; MONK Windwalker 5/1,152,14,"Applied by 5 classes (DEMONHUNTER, DRUID, HUNTER, MONK, ROGUE) with 152 applications / 14 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|golden luster|271107,Rejected,I want to delete the consumables category altogether
R0583,1236935,Critical Overload,addition,ALL,,consumables,DEATHKNIGHT Unholy 31/1; MAGE Arcane 31/1; PALADIN Protection 27/1; EVOKER Devastation 22/1; HUNTER Marksmanship 22/1; DEATHKNIGHT Frost 15/1,148,6,"Applied by 5 classes (DEATHKNIGHT, EVOKER, HUNTER, MAGE, PALADIN) with 148 applications / 6 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|critical overload|1236935,Rejected,I want to delete the consumables category altogether
R0584,1291580,Ophidian Maw,addition,ALL,,consumables,PALADIN Protection 55/5; MONK Mistweaver 26/1; DEATHKNIGHT Blood 14/3; MAGE Arcane 7/6; PALADIN Retribution 4/3; DEATHKNIGHT Frost 2/2; DEMONHUNTER Devourer 2/1; DEMONHUNTER Vengeance 2/1; EVOKER Devastation 2/1; HUNTER Beast Mastery 2/2; PALADIN Holy 2/2; PRIEST Holy 2/2; WARLOCK Demonology 2/1; WARRIOR Arms 2/2; DEATHKNIGHT Unholy 1/1; DEMONHUNTER Havoc 1/1; DRUID Balance 1/1; DRUID Restoration 1/1; EVOKER Preservation 1/1; HUNTER Survival 1/1; MAGE Fire 1/1; MONK Windwalker 1/1,132,40,"Applied by 11 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, WARLOCK, WARRIOR) with 132 applications / 40 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|ophidian maw|1291580,Rejected,I want to delete the consumables category altogether
R0585,1232585,Well Fed,addition,ALL,,consumables,DEATHKNIGHT Blood 17/3; SHAMAN Restoration 11/1; PALADIN Retribution 9/6; DEMONHUNTER Havoc 8/5; PALADIN Protection 8/4; MONK Mistweaver 7/3; WARRIOR Protection 7/3; DEATHKNIGHT Unholy 6/5; HUNTER Beast Mastery 6/4; PRIEST Holy 5/5; WARLOCK Demonology 5/3; WARLOCK Destruction 5/2; DRUID Restoration 4/4; MAGE Frost 4/4; DEMONHUNTER Devourer 3/3; DEATHKNIGHT Frost 2/2; DEMONHUNTER Vengeance 2/2; DRUID Balance 2/2; DRUID Feral 2/1; DRUID Guardian 2/1; MAGE Arcane 2/1; MONK Windwalker 2/2; PALADIN Holy 2/2; WARRIOR Arms 2/2; WARRIOR Fury 2/2; EVOKER Augmentation 1/1; EVOKER Preservation 1/1; HUNTER Marksmanship 1/1; HUNTER Survival 1/1; MONK Brewmaster 1/1; SHAMAN Enhancement 1/1,131,78,"Applied by 12 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, SHAMAN, WARLOCK, WARRIOR) with 131 applications / 78 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|well fed|1232585,Rejected,I want to delete the consumables category altogether
R0586,186401,Sign of the Skirmisher,addition,ALL,,consumables,SHAMAN Restoration 16/2; DEATHKNIGHT Blood 14/3; PALADIN Protection 12/6; DEMONHUNTER Devourer 9/5; DEATHKNIGHT Unholy 7/4; PALADIN Retribution 7/4; SHAMAN Elemental 6/4; HUNTER Survival 5/1; PRIEST Discipline 5/2; MAGE Arcane 4/3; WARRIOR Fury 4/4; DEATHKNIGHT Frost 3/3; EVOKER Augmentation 3/2; HUNTER Beast Mastery 3/3; MAGE Frost 3/2; WARLOCK Demonology 3/3; WARRIOR Arms 3/2; WARRIOR Protection 3/1; DRUID Guardian 2/2; PALADIN Holy 2/2; ROGUE Assassination 2/1; DEMONHUNTER Havoc 1/1; DEMONHUNTER Vengeance 1/1; DRUID Balance 1/1; DRUID Restoration 1/1; EVOKER Preservation 1/1; HUNTER Marksmanship 1/1; MONK Brewmaster 1/1; MONK Windwalker 1/1; ROGUE Outlaw 1/1; ROGUE Subtlety 1/1; WARLOCK Destruction 1/1,127,68,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 127 applications / 68 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|sign of the skirmisher|186401,Rejected,I want to delete the consumables category altogether
